cum	dayOffset	fromHour	max	mean	min	region	timestamp	toHour	weatherParam
2.28881835938e-05	-7	0	-1.0	-1.0	-1.0	7	2017-11-16	6	tp
0.0	-7	6	-1.0	-1.0	-1.0	7	2017-11-16	12	tp
0.0	-7	6	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
0.000446319580078	-7	0	-1.0	-1.0	-1.0	8	2017-11-16	6	tp
0.000152587890625	-7	6	-1.0	-1.0	-1.0	8	2017-11-16	12	tp
0.000564575195312	-7	6	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
0.000411987304688	-7	12	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
0.00203132629395	-7	0	-1.0	-1.0	-1.0	9	2017-11-16	6	tp
0.00189399719238	-7	6	-1.0	-1.0	-1.0	9	2017-11-16	12	tp
0.00464630126953	-7	6	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
0.00275230407715	-7	12	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
0.00067138671875	-7	0	-1.0	-1.0	-1.0	10	2017-11-16	6	tp
8.39233398438e-05	-7	6	-1.0	-1.0	-1.0	10	2017-11-16	12	tp
0.000181198120117	-7	6	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
9.72747802734e-05	-7	12	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
0.0	-7	0	-1.0	-1.0	-1.0	11	2017-11-16	6	tp
0.0	-7	6	-1.0	-1.0	-1.0	11	2017-11-16	12	tp
0.0	-7	6	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
0.00208854675293	-7	0	-1.0	-1.0	-1.0	12	2017-11-16	6	tp
0.00279998779297	-7	6	-1.0	-1.0	-1.0	12	2017-11-16	12	tp
0.00597190856934	-7	6	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
0.00317192077637	-7	12	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
0.000558853149414	-7	0	-1.0	-1.0	-1.0	13	2017-11-16	6	tp
0.000308990478516	-7	6	-1.0	-1.0	-1.0	13	2017-11-16	12	tp
0.000741958618164	-7	6	-1.0	-1.0	-1.0	13	2017-11-16	18	tp
0.000432968139648	-7	12	-1.0	-1.0	-1.0	13	2017-11-16	18	tp
1.90734863281e-06	-7	0	-1.0	-1.0	-1.0	14	2017-11-16	6	tp
0.0	-7	6	-1.0	-1.0	-1.0	14	2017-11-16	12	tp
0.0	-7	6	-1.0	-1.0	-1.0	14	2017-11-16	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	14	2017-11-16	18	tp
1.90734863281e-06	-7	0	-1.0	-1.0	-1.0	15	2017-11-16	6	tp
0.0	-7	6	-1.0	-1.0	-1.0	15	2017-11-16	12	tp
0.0	-7	6	-1.0	-1.0	-1.0	15	2017-11-16	18	tp
0.0	-7	12	-1.0	-1.0	-1.0	15	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	0	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	0	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	0	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	0	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	1	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	1	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	1	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	1	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	2	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	2	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	2	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	2	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	3	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	3	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	3	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	3	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	4	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	4	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	4	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	4	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	5	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	5	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	5	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	5	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	6	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	6	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	6	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	6	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	7	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	7	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	8	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	8	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	9	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	9	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	10	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	10	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	11	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	11	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	12	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	12	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	13	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	13	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	13	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	13	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	14	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	14	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	14	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	14	2017-11-16	18	tp
0.0	-6	0	-1.0	-1.0	-1.0	15	2017-11-16	6	tp
0.0	-6	6	-1.0	-1.0	-1.0	15	2017-11-16	12	tp
0.0	-6	6	-1.0	-1.0	-1.0	15	2017-11-16	18	tp
0.0	-6	12	-1.0	-1.0	-1.0	15	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	0	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	0	2017-11-16	12	tp
0.0	-5	6	-1.0	-1.0	-1.0	0	2017-11-16	18	tp
0.0	-5	12	-1.0	-1.0	-1.0	0	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	1	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	1	2017-11-16	12	tp
0.0	-5	6	-1.0	-1.0	-1.0	1	2017-11-16	18	tp
0.0	-5	12	-1.0	-1.0	-1.0	1	2017-11-16	18	tp
0.000308990478516	-5	0	-1.0	-1.0	-1.0	2	2017-11-16	6	tp
3.81469726562e-05	-5	6	-1.0	-1.0	-1.0	2	2017-11-16	12	tp
0.000349044799805	-5	6	-1.0	-1.0	-1.0	2	2017-11-16	18	tp
0.000310897827148	-5	12	-1.0	-1.0	-1.0	2	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	3	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	3	2017-11-16	12	tp
0.0	-5	6	-1.0	-1.0	-1.0	3	2017-11-16	18	tp
0.0	-5	12	-1.0	-1.0	-1.0	3	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	4	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	4	2017-11-16	12	tp
0.0	-5	6	-1.0	-1.0	-1.0	4	2017-11-16	18	tp
0.0	-5	12	-1.0	-1.0	-1.0	4	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	5	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	5	2017-11-16	12	tp
0.0	-5	6	-1.0	-1.0	-1.0	5	2017-11-16	18	tp
0.0	-5	12	-1.0	-1.0	-1.0	5	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	6	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	6	2017-11-16	12	tp
0.0	-5	6	-1.0	-1.0	-1.0	6	2017-11-16	18	tp
0.0	-5	12	-1.0	-1.0	-1.0	6	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	7	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	7	2017-11-16	12	tp
0.0	-5	6	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
0.0	-5	12	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	8	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	8	2017-11-16	12	tp
7.62939453125e-06	-5	6	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
7.62939453125e-06	-5	12	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	9	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	9	2017-11-16	12	tp
5.72204589844e-06	-5	6	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
5.72204589844e-06	-5	12	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
7.62939453125e-06	-5	0	-1.0	-1.0	-1.0	10	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	10	2017-11-16	12	tp
0.0	-5	6	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
0.0	-5	12	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	11	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	11	2017-11-16	12	tp
0.0	-5	6	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
0.0	-5	12	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
3.81469726562e-05	-5	0	-1.0	-1.0	-1.0	12	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	12	2017-11-16	12	tp
2.47955322266e-05	-5	6	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
2.47955322266e-05	-5	12	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
0.000724792480469	-5	0	-1.0	-1.0	-1.0	13	2017-11-16	6	tp
1.33514404297e-05	-5	6	-1.0	-1.0	-1.0	13	2017-11-16	12	tp
1.52587890625e-05	-5	6	-1.0	-1.0	-1.0	13	2017-11-16	18	tp
1.90734863281e-06	-5	12	-1.0	-1.0	-1.0	13	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	14	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	14	2017-11-16	12	tp
0.0	-5	6	-1.0	-1.0	-1.0	14	2017-11-16	18	tp
0.0	-5	12	-1.0	-1.0	-1.0	14	2017-11-16	18	tp
0.0	-5	0	-1.0	-1.0	-1.0	15	2017-11-16	6	tp
0.0	-5	6	-1.0	-1.0	-1.0	15	2017-11-16	12	tp
0.0	-5	6	-1.0	-1.0	-1.0	15	2017-11-16	18	tp
0.0	-5	12	-1.0	-1.0	-1.0	15	2017-11-16	18	tp
0.000781584531069	-4	0	-1.0	-1.0	-1.0	0	2017-11-16	6	tp
-5.73694705963e-07	-4	6	-1.0	-1.0	-1.0	0	2017-11-16	12	tp
3.24100255966e-06	-4	6	-1.0	-1.0	-1.0	0	2017-11-16	18	tp
3.81469726562e-06	-4	12	-1.0	-1.0	-1.0	0	2017-11-16	18	tp
0.000657606869936	-4	0	-1.0	-1.0	-1.0	1	2017-11-16	6	tp
0.000352285802364	-4	6	-1.0	-1.0	-1.0	1	2017-11-16	12	tp
0.00036945194006	-4	6	-1.0	-1.0	-1.0	1	2017-11-16	18	tp
1.71661376953e-05	-4	12	-1.0	-1.0	-1.0	1	2017-11-16	18	tp
0.0012946613133	-4	0	-1.0	-1.0	-1.0	2	2017-11-16	6	tp
0.000481985509396	-4	6	-1.0	-1.0	-1.0	2	2017-11-16	12	tp
0.000872991979122	-4	6	-1.0	-1.0	-1.0	2	2017-11-16	18	tp
0.000391006469727	-4	12	-1.0	-1.0	-1.0	2	2017-11-16	18	tp
0.000100661069155	-4	0	-1.0	-1.0	-1.0	3	2017-11-16	6	tp
3.94806265831e-05	-4	6	-1.0	-1.0	-1.0	3	2017-11-16	12	tp
0.000100515782833	-4	6	-1.0	-1.0	-1.0	3	2017-11-16	18	tp
6.103515625e-05	-4	12	-1.0	-1.0	-1.0	3	2017-11-16	18	tp
0.00171046331525	-4	0	-1.0	-1.0	-1.0	4	2017-11-16	6	tp
4.32953238487e-05	-4	6	-1.0	-1.0	-1.0	4	2017-11-16	12	tp
9.47937369347e-05	-4	6	-1.0	-1.0	-1.0	4	2017-11-16	18	tp
5.14984130859e-05	-4	12	-1.0	-1.0	-1.0	4	2017-11-16	18	tp
9.87537205219e-05	-4	0	-1.0	-1.0	-1.0	5	2017-11-16	6	tp
0.000182531774044	-4	6	-1.0	-1.0	-1.0	5	2017-11-16	12	tp
0.000182531774044	-4	6	-1.0	-1.0	-1.0	5	2017-11-16	18	tp
0.0	-4	12	-1.0	-1.0	-1.0	5	2017-11-16	18	tp
0.000413466244936	-4	0	-1.0	-1.0	-1.0	6	2017-11-16	6	tp
0.000171087682247	-4	6	-1.0	-1.0	-1.0	6	2017-11-16	12	tp
0.000171087682247	-4	6	-1.0	-1.0	-1.0	6	2017-11-16	18	tp
0.0	-4	12	-1.0	-1.0	-1.0	6	2017-11-16	18	tp
7.39581882954e-05	-4	0	-1.0	-1.0	-1.0	7	2017-11-16	6	tp
2.0407140255e-05	-4	6	-1.0	-1.0	-1.0	7	2017-11-16	12	tp
2.0407140255e-05	-4	6	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
0.0	-4	12	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
1.47894024849e-06	-4	0	-1.0	-1.0	-1.0	8	2017-11-16	6	tp
-5.73694705963e-07	-4	6	-1.0	-1.0	-1.0	8	2017-11-16	12	tp
-5.73694705963e-07	-4	6	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
0.0	-4	12	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
0.00100092962384	-4	0	-1.0	-1.0	-1.0	9	2017-11-16	6	tp
2.61291861534e-05	-4	6	-1.0	-1.0	-1.0	9	2017-11-16	12	tp
2.9943883419e-05	-4	6	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
3.81469726562e-06	-4	12	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
0.000119734555483	-4	0	-1.0	-1.0	-1.0	10	2017-11-16	6	tp
7.05569982529e-06	-4	6	-1.0	-1.0	-1.0	10	2017-11-16	12	tp
7.05569982529e-06	-4	6	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
0.0	-4	12	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
-4.28408384323e-07	-4	0	-1.0	-1.0	-1.0	11	2017-11-16	6	tp
-5.73694705963e-07	-4	6	-1.0	-1.0	-1.0	11	2017-11-16	12	tp
-5.73694705963e-07	-4	6	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
0.0	-4	12	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
0.00158648565412	-4	0	-1.0	-1.0	-1.0	12	2017-11-16	6	tp
0.000306509435177	-4	6	-1.0	-1.0	-1.0	12	2017-11-16	12	tp
0.000554464757442	-4	6	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
0.000247955322266	-4	12	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
9.49390232563e-05	-4	0	-1.0	-1.0	-1.0	13	2017-11-16	6	tp
1.33365392685e-06	-4	6	-1.0	-1.0	-1.0	13	2017-11-16	12	tp
5.14835119247e-06	-4	6	-1.0	-1.0	-1.0	13	2017-11-16	18	tp
3.81469726562e-06	-4	12	-1.0	-1.0	-1.0	13	2017-11-16	18	tp
0.000100661069155	-4	0	-1.0	-1.0	-1.0	14	2017-11-16	6	tp
3.94806265831e-05	-4	6	-1.0	-1.0	-1.0	14	2017-11-16	12	tp
0.000100515782833	-4	6	-1.0	-1.0	-1.0	14	2017-11-16	18	tp
6.103515625e-05	-4	12	-1.0	-1.0	-1.0	14	2017-11-16	18	tp
0.000638533383608	-4	0	-1.0	-1.0	-1.0	15	2017-11-16	6	tp
0.000834845006466	-4	6	-1.0	-1.0	-1.0	15	2017-11-16	12	tp
0.000834845006466	-4	6	-1.0	-1.0	-1.0	15	2017-11-16	18	tp
0.0	-4	12	-1.0	-1.0	-1.0	15	2017-11-16	18	tp
0.000147819519043	-3	0	-1.0	-1.0	-1.0	0	2017-11-16	6	tp
0.0	-3	6	-1.0	-1.0	-1.0	0	2017-11-16	12	tp
0.0	-3	6	-1.0	-1.0	-1.0	0	2017-11-16	18	tp
0.0	-3	12	-1.0	-1.0	-1.0	0	2017-11-16	18	tp
9.53674316406e-07	-3	0	-1.0	-1.0	-1.0	1	2017-11-16	6	tp
0.0	-3	6	-1.0	-1.0	-1.0	1	2017-11-16	12	tp
0.0	-3	6	-1.0	-1.0	-1.0	1	2017-11-16	18	tp
0.0	-3	12	-1.0	-1.0	-1.0	1	2017-11-16	18	tp
0.000642776489258	-3	0	-1.0	-1.0	-1.0	2	2017-11-16	6	tp
5.81741333008e-05	-3	6	-1.0	-1.0	-1.0	2	2017-11-16	12	tp
0.000180244445801	-3	6	-1.0	-1.0	-1.0	2	2017-11-16	18	tp
0.0001220703125	-3	12	-1.0	-1.0	-1.0	2	2017-11-16	18	tp
1.14440917969e-05	-3	0	-1.0	-1.0	-1.0	3	2017-11-16	6	tp
2.09808349609e-05	-3	6	-1.0	-1.0	-1.0	3	2017-11-16	12	tp
2.47955322266e-05	-3	6	-1.0	-1.0	-1.0	3	2017-11-16	18	tp
3.81469726562e-06	-3	12	-1.0	-1.0	-1.0	3	2017-11-16	18	tp
0.000213623046875	-3	0	-1.0	-1.0	-1.0	4	2017-11-16	6	tp
0.0	-3	6	-1.0	-1.0	-1.0	4	2017-11-16	12	tp
0.0	-3	6	-1.0	-1.0	-1.0	4	2017-11-16	18	tp
0.0	-3	12	-1.0	-1.0	-1.0	4	2017-11-16	18	tp
0.0	-3	0	-1.0	-1.0	-1.0	5	2017-11-16	6	tp
1.43051147461e-05	-3	6	-1.0	-1.0	-1.0	5	2017-11-16	12	tp
1.43051147461e-05	-3	6	-1.0	-1.0	-1.0	5	2017-11-16	18	tp
0.0	-3	12	-1.0	-1.0	-1.0	5	2017-11-16	18	tp
0.0	-3	0	-1.0	-1.0	-1.0	6	2017-11-16	6	tp
0.0	-3	6	-1.0	-1.0	-1.0	6	2017-11-16	12	tp
0.0	-3	6	-1.0	-1.0	-1.0	6	2017-11-16	18	tp
0.0	-3	12	-1.0	-1.0	-1.0	6	2017-11-16	18	tp
0.0	-3	0	-1.0	-1.0	-1.0	7	2017-11-16	6	tp
0.0	-3	6	-1.0	-1.0	-1.0	7	2017-11-16	12	tp
0.0	-3	6	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
0.0	-3	12	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
0.000116348266602	-3	0	-1.0	-1.0	-1.0	8	2017-11-16	6	tp
0.0	-3	6	-1.0	-1.0	-1.0	8	2017-11-16	12	tp
0.0	-3	6	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
0.0	-3	12	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
1.62124633789e-05	-3	0	-1.0	-1.0	-1.0	9	2017-11-16	6	tp
0.0	-3	6	-1.0	-1.0	-1.0	9	2017-11-16	12	tp
0.0	-3	6	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
0.0	-3	12	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
0.0	-3	0	-1.0	-1.0	-1.0	10	2017-11-16	6	tp
0.0	-3	6	-1.0	-1.0	-1.0	10	2017-11-16	12	tp
0.0	-3	6	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
0.0	-3	12	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
0.0	-3	0	-1.0	-1.0	-1.0	11	2017-11-16	6	tp
0.0	-3	6	-1.0	-1.0	-1.0	11	2017-11-16	12	tp
1.90734863281e-06	-3	6	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
1.90734863281e-06	-3	12	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
0.000208854675293	-3	0	-1.0	-1.0	-1.0	12	2017-11-16	6	tp
3.91006469727e-05	-3	6	-1.0	-1.0	-1.0	12	2017-11-16	12	tp
5.81741333008e-05	-3	6	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
1.90734863281e-05	-3	12	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
5.53131103516e-05	-3	0	-1.0	-1.0	-1.0	13	2017-11-16	6	tp
1.43051147461e-05	-3	6	-1.0	-1.0	-1.0	13	2017-11-16	12	tp
1.90734863281e-05	-3	6	-1.0	-1.0	-1.0	13	2017-11-16	18	tp
4.76837158203e-06	-3	12	-1.0	-1.0	-1.0	13	2017-11-16	18	tp
1.14440917969e-05	-3	0	-1.0	-1.0	-1.0	14	2017-11-16	6	tp
2.09808349609e-05	-3	6	-1.0	-1.0	-1.0	14	2017-11-16	12	tp
2.47955322266e-05	-3	6	-1.0	-1.0	-1.0	14	2017-11-16	18	tp
3.81469726562e-06	-3	12	-1.0	-1.0	-1.0	14	2017-11-16	18	tp
0.0	-3	0	-1.0	-1.0	-1.0	15	2017-11-16	6	tp
0.0	-3	6	-1.0	-1.0	-1.0	15	2017-11-16	12	tp
0.0	-3	6	-1.0	-1.0	-1.0	15	2017-11-16	18	tp
0.0	-3	12	-1.0	-1.0	-1.0	15	2017-11-16	18	tp
0.0	-2	0	-1.0	-1.0	-1.0	0	2017-11-16	6	tp
6.55651092529e-06	-2	6	-1.0	-1.0	-1.0	0	2017-11-16	12	tp
6.55651092529e-06	-2	6	-1.0	-1.0	-1.0	0	2017-11-16	18	tp
0.0	-2	12	-1.0	-1.0	-1.0	0	2017-11-16	18	tp
2.78949737549e-05	-2	0	-1.0	-1.0	-1.0	1	2017-11-16	6	tp
0.000181317329407	-2	6	-1.0	-1.0	-1.0	1	2017-11-16	12	tp
0.000267148017883	-2	6	-1.0	-1.0	-1.0	1	2017-11-16	18	tp
8.58306884766e-05	-2	12	-1.0	-1.0	-1.0	1	2017-11-16	18	tp
0.000301957130432	-2	0	-1.0	-1.0	-1.0	2	2017-11-16	6	tp
0.000640869140625	-2	6	-1.0	-1.0	-1.0	2	2017-11-16	12	tp
0.000921010971069	-2	6	-1.0	-1.0	-1.0	2	2017-11-16	18	tp
0.000280141830444	-2	12	-1.0	-1.0	-1.0	2	2017-11-16	18	tp
7.14063644409e-05	-2	0	-1.0	-1.0	-1.0	3	2017-11-16	6	tp
5.71012496948e-05	-2	6	-1.0	-1.0	-1.0	3	2017-11-16	12	tp
0.000109791755676	-2	6	-1.0	-1.0	-1.0	3	2017-11-16	18	tp
5.26905059814e-05	-2	12	-1.0	-1.0	-1.0	3	2017-11-16	18	tp
3.96966934204e-05	-2	0	-1.0	-1.0	-1.0	4	2017-11-16	6	tp
2.96831130981e-05	-2	6	-1.0	-1.0	-1.0	4	2017-11-16	12	tp
3.77893447876e-05	-2	6	-1.0	-1.0	-1.0	4	2017-11-16	18	tp
8.10623168945e-06	-2	12	-1.0	-1.0	-1.0	4	2017-11-16	18	tp
3.57627868652e-07	-2	0	-1.0	-1.0	-1.0	5	2017-11-16	6	tp
2.14576721191e-06	-2	6	-1.0	-1.0	-1.0	5	2017-11-16	12	tp
6.29425048828e-05	-2	6	-1.0	-1.0	-1.0	5	2017-11-16	18	tp
6.07967376709e-05	-2	12	-1.0	-1.0	-1.0	5	2017-11-16	18	tp
5.48362731934e-06	-2	0	-1.0	-1.0	-1.0	6	2017-11-16	6	tp
7.7486038208e-05	-2	6	-1.0	-1.0	-1.0	6	2017-11-16	12	tp
8.82148742676e-05	-2	6	-1.0	-1.0	-1.0	6	2017-11-16	18	tp
1.07288360596e-05	-2	12	-1.0	-1.0	-1.0	6	2017-11-16	18	tp
0.0	-2	0	-1.0	-1.0	-1.0	7	2017-11-16	6	tp
1.09672546387e-05	-2	6	-1.0	-1.0	-1.0	7	2017-11-16	12	tp
1.09672546387e-05	-2	6	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
0.0	-2	12	-1.0	-1.0	-1.0	7	2017-11-16	18	tp
0.0	-2	0	-1.0	-1.0	-1.0	8	2017-11-16	6	tp
0.0	-2	6	-1.0	-1.0	-1.0	8	2017-11-16	12	tp
0.0	-2	6	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
0.0	-2	12	-1.0	-1.0	-1.0	8	2017-11-16	18	tp
3.93390655518e-05	-2	0	-1.0	-1.0	-1.0	9	2017-11-16	6	tp
3.96966934204e-05	-2	6	-1.0	-1.0	-1.0	9	2017-11-16	12	tp
4.61339950562e-05	-2	6	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
6.43730163574e-06	-2	12	-1.0	-1.0	-1.0	9	2017-11-16	18	tp
8.82148742676e-06	-2	0	-1.0	-1.0	-1.0	10	2017-11-16	6	tp
9.17911529541e-06	-2	6	-1.0	-1.0	-1.0	10	2017-11-16	12	tp
9.17911529541e-06	-2	6	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
0.0	-2	12	-1.0	-1.0	-1.0	10	2017-11-16	18	tp
0.0	-2	0	-1.0	-1.0	-1.0	11	2017-11-16	6	tp
0.0	-2	6	-1.0	-1.0	-1.0	11	2017-11-16	12	tp
0.000170230865479	-2	6	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
0.000170230865479	-2	12	-1.0	-1.0	-1.0	11	2017-11-16	18	tp
0.00019097328186	-2	0	-1.0	-1.0	-1.0	12	2017-11-16	6	tp
0.000234723091125	-2	6	-1.0	-1.0	-1.0	12	2017-11-16	12	tp
0.000294327735901	-2	6	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
5.96046447754e-05	-2	12	-1.0	-1.0	-1.0	12	2017-11-16	18	tp
